text,text_unused,bahasa,kitab,allah,arsy,agama,petir,guntur,hujan,awan,angin,arab,warna,hijau,merah,biru,hitam,putih,minyak,karang,tanah,mutiara,kaca,debu,sutra,tanah liat,besi,emas,perak,kuningan,permata,senjata,dirham,tinta,pena,tabut,perahu,kapal,lampu,kunci,tangga,bahtera,masjid,gereja,biara,masjidil haram,masjidil aqsha,kabah,pisau,panah,baju besi,tubuh,badan,penyakit,sakit,makanan,janin,darah,tulang,telinga,mata,jari,dahi,ubun ubun,jantung,hati,dada,punggung,tangan,kaki,perut,lambung,rambut,kulit,leher,dagu,tumit,usus,bibir,hidung,lidah,sayap,rusuk,kusta,daging,madu,susu,garam,roti,khamar,gandum,daging babi,bangkai,burung,tanaman,binatang,ikan,belalang,lebah,laba laba,semut,kutu,nyamuk,lalat,gagak,salwa,hud hud,kebun,mentimun,kurma,tin,jahe,anggur,sayur,daun,kelopak,mayang,zaitun,bawang,kacang,pohon,delima,unta,sapi,babi,kambing,kuda,singa,keledai,bagal,kera,serigala,katak,domba,ular,anjing,malaikat,jin,manusia,binatang melata,jibril,malaikat maut,harut,marut,malik,mikail,syaitan,iblis,raja,anak adam,nabi,firaun,uzair,luqman,jalut,dzulkifli,samiri,thalut,karun,dzulkarnain,haman,aad,tsamud,madyan,quraisy,romawi,anshar,badui,tubba,bani israil,yajuj,majuj,orang yang mendiami gua,tentara bergajah,orang yang membuat parit,penduduk rass,penduduk aikah,al hijr,abu lahab,rasul,zakaria,yahya,harun,idris,ilyasa,ayyub,adam,daud,sulaiman,yusuf,yaqub,ishaq,habil,qabil,israil,aazar,muhammad,isa,ibrahim,ismail,shaleh,hud,syuaib,yunus,musa,nuh,luth,ilyas,ahmad,zaid,maryam,al masih,quran,injil,zabur,taurat,islam,nasrani,yahudi,shabiin,majusi,bulan,bumi,matahari,bintang,syira,gugusan bintang,al uzza,manat,al lata,suwwa,baal,nasr,wadd,yaghuts,yauq,berhala,lembu,akhirat,jahiliyah,jumat,sabtu,haji,umrah,malam kemuliaan,ramadhan,fajar,kebangkitan,hari kiamat,surga,neraka,firdaus,adn,pohon bidara,salsabil,sijjin,saqar,zaqqum,api yang bergejolak,ufuk,kiblat,dusun,kota,gunung,badar,mekah,baitullah,madinah,babil,hunain,iram,yastrib,shafa,marwa,arafah,sinai,bukit judi,mesir,saba,al ahqaf,imran,keluarga,ayah,ibu,bapak,anak,yatim,saudara,budak,laki,perempuan,harta,niaga,jual beli,hutang,riba,dagang,ibadah,shalat,puasa,zakat,sedekah,negara,bangsa,hukum,adil,kisah,hikmah,ilmu,perang,zalim
alqusyairi sebut kebun sebut arti saba kala hanya dapat kebun saja maksud dua kebun kebunkebun ada belah kanan kiri lembah dianatara gunung sebut kebunkebun marib itu sangat banyak milik tanam variasi fathul qadir 4 422 buat tanah marib jadi subur adalah bendung marib juga kenal nama bendung arim bendung panjang 620m lebar 60m tinggi 16m distribusi air ladangladang duduk juga jadi sumber air di wilayah marib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
literatur sejarah sebut bangun bendung adalah raja saba bin yasyjub bukubuku tafsir mencatumkan nama ratu bilqis pemrakarsa bangun bendung ratu bilqis inisiatif diri bendung sebut lantar jadi rebut sumber air antara rakyat yang akibat saling tika bahkan saling bunuh bangun bendung orangorang saba perlu khawatir habis air memperbutkan sumber air bendung sebut jamin butuh air air kebunkebun beri minum ternak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hancur kaum saba ratu bilqis masuk islam kaum saba sembah matahari bintangbintang ia peluk islam kaum berbondongbondong peluk agama islam dakwah nabi sulaiman alaihissalam kurun waktu tentu kaum saba tetap tauhid allah subhanahu wa taala kemudian agama nenek moyang sembah matahari bintangbintang allah subhanahu wa taala utus tiga belas orang rasul tafsir ibnu katsir 6 507 tetapi mereka tetap mau kembali ke agama monotheisme tauhid allah tidak sekutu sesuatu apa allah cabut nikmat telah anugerah mereka,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
republikacoid jakarta nama kota meknes maroko asal nama buah suku sana miknasa dominasi wilayah timur maroko abad delap masehi meknes sendiri arti kepala suku kota diri 1061 m dinasti baru abad ke11 m dinasti murabithun perlu pangkal militer jaga fez sekaligus jalur karavan tuju sahara meknes kemudian pilih penuh peran kota kemudian asai dinasti muwahidun 1150 m kemudian kuat peran meknes pangkal militer dinasti muwahidun bangun salur air jembatan pasar masjidmasjid madrasah djadida bangun kala diri hingga hari sama madrasah bou inaniyya kuasa kemudian pegang dinasti marinid meknes tetap peran kali pusat industri utama minyak zaitun penda patan produksi minyak zaitun sana kemudian pakai biaya bangun masjid fez masamasa dinasti alawiyah kemudian kuasa meknes tak pernah jadi kota sendiri baru era moulay ismail 16721727 m meknes jadi kota sendiri dinding benteng keliling kota banyak sejarawan sebut masa emas meknes jadi moulay ismail dinasti alawiyah kuasa ruparupa bangun diri moulay ismail utama upaya nikah anak perempuan louis xiv prancis akhir gagal kota raja kecil empat kota raja maroko pernah jadi ibu kota maroko 1675 m hingga 1728 m bahkan moulay ismail bangun kompleks khusus milik istana istana raja istana selir antara dua istana dapat tamantaman hubung 45 paviliun empat masjid bangun ada 20 mausoleum cungkup bangun kota meknes kemudian sempurna putra moulay ismail moulay abdillah 17271757 m sidi mohammed 17571790 m moulay ismail wafat meknes perlahan hilang peran kota raja lebih gempa bumi sempat guncang meknes 1755 m meknes tak kejar kembang jadi marrakesh fez fez kemudian lebih pilih jadi ibu kota raja baru meknes makin redup meski temu khusus delegasi asing meknes masih jadi tuju era pimpin moulay hasan akhir akhir abad ke19 meknes meng alami restorasi revitalisasi era kepe mimpinan prancis 19121956 m kota baru bangun seberang sungai bou sekrane tepat seberang istana raja pascakemerdekaan maroko meknes jadi kota akademi militer raja maroko dar al beida akademi adalah sekolah khusus calon jabat jenderal militer lulus aka hasil tahan upaya ku deta atas raja hasan juli 1971 m meski kota ini kaya monumenmonumen sejarah masuk benteng mu seum mausoleum kota tua kota baru tem pat yang laik kunjung 1996 m mek nes tetap bagai situs waris dunia meski pengaruh kembang arsitek tur militer banyak bangun sejarah mek nes yang bangun gaya hispano moor dekat desain urban ada di sana lihat integrasi elemen era islam gaya eropa dinding lindung kota meknes pu nya sembilan gerbang 25 masjid 10 mandi tradisional istanaistana tempat simpan gandum pasar rumahrumah pribadi yang jadi saksi ganti para raja dinasti murabithun marinid alawiyah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
republikacoid tanggung mobil lapang bpbd ka bupaten tanggung datang dusun juwari desa kedungumpu tanggung jawa timur turun mobil sebut beberapa personel pakai oranye khas tim sar nampak siap beberapa drum lengkap evakuasi ada bencana apa desa kedungumpul datang tim bpbd tanggung untuk laku simulasi siaga bencana atas minta rumah zakat desa kedungumpul punya beberapa potensi bencana waspada upa tanah longsor puting beliung paling sering jadi bakar tim instruktur datang pimpin langsung gito walngadi kepala bpbd tanggung beri apresiasi atas laksana desa tangguh bencana kelola rumah zakat bpbd tanggung selalu siap kerja sama rumah zakat program tanggulang bencana tegas gito siar pers acara simulasi siaga bencana laksana rumah zakat kerja sama karang taruna desa kedungumpul perintah desa kedungumpul bpbd kab tanggung serta diri atas wakil karang taruna puluh dusun masyarakat dusun juwari acara laksana ahad 306 buka suwita kepala desa kedungumpul dalam sambut sampai terimakasih atas inisiatif rumah zakat selenggara bagai program tanggulang bencana simulasi siaga bencana fokus dua materi pertama nada bebai proses evakuasi korban ikut tangan musibah bakar masyarakat nampak antusias ikut simulasi laksana gilir laku praktek tangan bencana sesuai materi sampai serta ikut seluruh rangkai acara jam 0900 hingga akhir jam 1400 wib anantiyo widodo selaku fasilitator rumah zakat desa kedungumpul ungkap agenda bukan sekadar kenal masyarakat selalu waspada bencana juga siap rawan kalang pemuda pemuda harus punya jiwa rawan teguh tegas anantiyo juga rupa ketua karang taruna desa kedungumpul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
republikacoid jakarta indonesia halal watch ihw ingat badan selenggara jamin produk halal bpjph segera bentuk lembaga periksa halal lph akreditasi auditor halal para laku usaha mikro keci tengah umkm oleh sertifikasi halal mudah murah lalu bpjph direktur eksekutif ihw h ikhsan abdullah tanya kesiap bpjph sekarang terima mohon sertifikasi halal para laku umkm turut bpjph sekarang milik lph akreditasi mohon sertifikasi halal aju bpjph lalu distribusi lph laku periksa arti lph akreditasi lph akreditasi sesuai atur undangundang kata ikhsan republika rabu 27 turut kalau lph akreditasi arti bpjph dapat laku sertifikasi halal jadi lph milik auditor halal jauh lph terekrediasi syarat auditor halal auditor halal satu kecuali milik lppom mui jelas lppom mui sudah milik 1300 auditor halal bpjph butuh auditor halal sebut segara laku kerjasama mui laku auditor sudah niat bagus soal bpjph belum siap lph akreditasi belum ada auditor belum ada waktu dekat siap lph auditor halal bentuk lph akreditasi banyak ujar kena biaya umkm dapat sertifikasi halal besar rp 1 juta rp 2 juta ikhsan nilai biaya sebut terlalu mahal umkm bisa keluar biaya minimal mungkin dapat sertifikasi halal tegas kalau perintah hal bpjph atur sertifikasi halal pihak umkm biaya alias beri subsidi biaya sertifikasi halal usaha mikro ideal rp 300 ribu usaha tengah sekitar rp 500 ribu jangan gratis laku umkm harga sertifikasi halal itu sendiri usaha tengah bayar rp 500 ribu usaha mikro rp 300 ribu itu wajib negara beri subsidi jelas bpjph sederhana proses aju sertifikasi halal upaya mudah umkm bpjph target agustus sudah ada lembaga periksa halal lph tiap provinsi lembaga periksa halal mesti agustus sudah ada tiga lembaga periksa halal tiap provinsi moga bisa capai target kata sekretaris bpjph muhammad lutfi hamid lutfi sampai saat belum ada lph lppom mui diri lph libat guru tinggi ormasormas islam terang telah ada lph sudah diri akreditasi tahun pertama lph diversifikasi layak bpjph kemudian bpjph keluar surat terang akreditasi untuk lph lama tahun depan dia lph harus segera urus akreditasi lalu komite akreditasi nasional atau kan sungguh punya wenang akreditasi kan ujar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
republikacoid andi rahman tahun enam hijriyah abu sufyan niaga syam sana dapat undang khusus kaisar heraclius diskus putar sifat muhammad saw ajar dakwah abu sufyan saat belum peluk islam masih musuh islam kaum muslimin tegas jelas sifat akhlak mulia rasulullah saw muhammad saw sosok manusia jujur pernah sekalipun dusta muhammad saw ajak manusia esa tuhan budi pekerti luhur allah bukan aku khawatir orangorang juluk diri orang dusta niscaya aku dusta muhammad hr albukhari rasulullah saw memang kenal orang jujur akhlak mulia semenjak kecil beliau sandang juluk alamin arti percaya abu jahal lama hidup musuh islam kaum muslimin bahkan sempat mau bunuh rasulullah saw pernah kata dusta wahai muhammad tahu engkau orang jujur hanya dusta agama engkau dakwah allah swt firman sungguh kami tahu apa kata buat sedih tahu sungguh mereka dusta tetapi orangorang zalim dusta ayatayat allah qs alan am 6 33 suatu hari orang sahabat tanya rasulullah saw orang mukmin dusta tegas rasulullah saw nyata kemudian beliau baca ayat 105 surat annahl 16 sungguh orangorang mengadaadakan dusta orangorang tidak iman ayatayat allah mereka orangorang dusta simpul orang iman yakin eksistensi allah swt tahu atas semua amal buat manusia orang dusta anggap allah swt tidak allah swt ada tetapi tidak tahu dusta laku salah satu tanda munafik adalah dusta adalah munafik walaupun laku shalat puasa sangka diri iman hr muslim sempat rasulullah saw sabda sungguh jujur bawa baik baik antar orang dalam surga tidak orang selalu kata jujur usaha selalu jujur allah catat orang jujur balik dusta bawa durhaka durhaka jerumus orang neraka tidak orang selalu dusta usaha tutup dusta dusta lain allah catat orang dusta hr muttafaq alaih ibn mas ud,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
republikacoid agus taufik rahman ingat kamu allah pasti allah ingat kamu qs albaqarah 2 152 tafsir aljaami al ahkam alqur an imam alqurthubi kata erti ayat sebut jika orang hamba ingat allah laku taat kepada allah ingat beri pahala ampun abdullah bin basar ra sebut orang lakilaki kata rasulullah sungguh syariat islam telah cukup banyak pandang beri tahu saya jadi pegang lalu rasulullah sabda lidah terus basah dengan zikir allah hr ibnu majah ingat allah tidak ada susah jepit karena buah hadis rasulullah kata ingat allah waktu engkau senang allah akan ingat kamu waktu susah orang muslim ta at seluruh tindaktanduknya senantiasa kandung muat ibadah tanda zikir allah baik ada senang maupun susah lapang atau sempit orangorang ingat allah swt baik dalam ada diri duduk maupun baring qs ali imran 3 191 nada dengan ayat atas ungkap orang sahabat sayyidina ali ra kata hidup segala ibadah patut jadi teladan orang muslim senantiasa damba keridhaan sang cipta allah swt firman salah satu tuju ingat allah zikirullah untuk mohon ampun kepada atas dosadosa telah buat orangorang apabila kerja buat keji zalim diri sendiri segera ingat allah lalu mohon ampun atas dosadosanya qs ali imran 3 135 maha besar allah swt sangat cinta orang senantiasa zikir kepada janji limpah pahala yang lipat ganda untuk milik qalbu hati yang tiada henti zikir dekat diri kepada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
republikacoid den rahman orang diri bersih sedikit mau usaha bersih banyak sadar ia sedang ada laku bahkan hasil bersih sedikit alquran assunah ajar bersih empat pertama bersih tempat rasulullah saw sangat tekan sahabat bersih tempat tinggal masingmasing tarikh sebut rasulullah madinah beda sahabat orangorang yahudi bersih halaman rumah kotor pasti milik rumah sebut orang yahudi dua bersih pakai firman allah swt pakai sih qs al mudatsir 74 4 rasulullah perintah allah bersih pakai beliau dakwah bagi ahli tafsir nyata maksud pakai ayat sebut amal jiwa badan agama keluarga ada dapat maksud pakai kena tiga bersih perut hai rasul makan makan baikbaik kerja amal saleh sungguh aku maha tahu apa kamu kerja qs al mu minun 24 51 ayat sebut kandung makna ada hubung erat makan halal amal baik arti makan baik hasil amal baik balik perut isi makan haram pengaruh pada amal buruk rasulullah saw ingat sabda daging tumbuh haram neraka lebih layak bagi hr ahmad empat bersih hati penting jaga bersih hati sampaisampai akhirat kelak allah swt akan terima orangorang hadap hati bersih qs asysyuara 26 89 antara bersih hati jauh sifat takabur riya dengki prasangka buruk khianat bagai alangkah rugi orang hati tidak bersih amal laksana gelap gulita laut yang dalam yang liput ombak yang atas ombak di atas awan gelap gulita yang tindihbertindih apabila keluar tangan tiada dapat lihat qs annur 24 ayat 3940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
republikacoid den rahman empat macam puji alquran assunah pertama puji allah swt diri hak puji diri atas segala kuasa sungguh aku allah ada tuhan aku sembah aku diri shalat ingat aku qs thaha 21 14 dua puji allah swt makhluk allah swt puji mulia akhlak nabi muhammad saw sungguh engkau muhammad benarbenar atas akhlak agung qs alqolam 68 4 tiga puji makhluk allah swt surat alfatihah ayat 2 sebut segala puji allah rabb pelihara alam almaraghi tafsir kata manusia ucap alhamdulillah arti puji allah swt lafadz hamdu rupa puji lontar atas buat baik keluar laku paksa alhamdu inti ungkap rasa syukur orang hamba pernah syukur allah swt arti pernah puji manusia boleh rasa diri pantas puji justru seluruh makhluk puji allah swt hanya dia pantas puji empat puji makhluk makhluk rasulullah saw ajar puji manusia beri baik ucap jazakallah khair moga allah balas baik puji sematamata maksud doa harap puji manusiawi allah swt kecam keras orang suka puji jangan sekalikali engkau sangka orangorang sangat suka apa telah laku suka puji atas tidak kerja jangan sekalikali engkau sangka akan selamat siksa mereka siksa pedih qs aliimran 3 188 entah berapa banyak katakata puji ucap orang sementara tidak sedikit puji tuju diri namun puji sanjung allah swt seringkali nomor dua padahal semuliamulia orang senantiasa puji allah swt terima puji allah swt puji sampai buat baik lebih yang milik itu baik lebih diri upa ilmu harta pangkat bagai jangan buat lena puji dengan sengaja pancing orang agar puji kita bahkan sahabat ali bin abi thalib ra senantiasa doa puji hampir allah ampun aku atas apa yang mereka tidak tahu soal diri jangan engkau siksa kata mereka dan jadi aku lebih baik apa yang mereka sangka,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
